time,ambientTemperature,surfTemp100mA,newsurfTemp100mA,surfTemp50mA,surfTemp30mA
5561,27.995076,29.52,29.516,29.5106,29.5
5571,27.995247,29.52,29.516,29.5106,29.5
5581,27.995418,29.52,29.516,29.5106,29.5
5591,27.995589,29.52,29.516,29.5106,29.5
5601,27.99576,29.52,29.516,29.5106,29.5
5611,27.995931,29.52,29.516,29.5106,29.5
5621,27.996102,29.52,29.516,29.5106,29.5
5631,27.996273,29.52,29.516,29.5106,29.5
5641,27.996444,29.52,29.516,29.5106,29.5
5651,27.996615,29.52,29.516,29.5106,29.5
5661,27.996786,29.52,29.516,29.5106,29.5
5671,27.996957,29.52,29.516,29.5106,29.5
5681,27.997128,29.52,29.516,29.5106,29.5
5691,27.997299,29.52,29.516,29.5106,29.5
5701,27.99747,29.52,29.516,29.5106,29.5
5711,27.997641,29.52,29.516,29.5106,29.5
5721,27.997812,29.52,29.516,29.5106,29.5
5731,27.997983,29.52,29.516,29.5106,29.5
5741,27.998154,29.52,29.516,29.5106,29.5
5751,27.998325,29.52,29.516,29.5106,29.5
5761,27.998496,29.52,29.516,29.5106,29.5
5771,27.998667,29.62,29.616,29.6106,29.6
5781,27.998838,29.62,29.616,29.6106,29.6
5791,27.999009,29.52,29.516,29.5106,29.5
5801,27.99918,29.52,29.516,29.5106,29.5
5811,27.999351,29.52,29.516,29.5106,29.5
5821,27.999522,29.52,29.516,29.5106,29.5
5831,27.999693,29.52,29.516,29.5106,29.5
5841,27.999864,29.52,29.516,29.5106,29.5
5851,28.000035,29.52,29.516,29.5106,29.5
5861,28.000206,29.52,29.516,29.5106,29.5
5871,28.000377,29.52,29.516,29.5106,29.5
5881,28.000548,29.52,29.516,29.5106,29.5
5891,28.000719,29.52,29.516,29.5106,29.5
5901,28.00089,29.52,29.516,29.5106,29.5
5911,28.001061,29.52,29.516,29.5106,29.5
5921,28.001232,29.52,29.516,29.5106,29.5
5931,28.001403,29.52,29.516,29.5106,29.5
5941,28.001574,29.52,29.516,29.5106,29.5
5951,28.001745,29.52,29.516,29.5106,29.5
5961,28.001916,29.52,29.516,29.5106,29.5
5971,28.002087,29.52,29.516,29.5106,29.5
5981,28.002258,29.52,29.516,29.5106,29.5
5991,28.002429,29.52,29.516,29.5106,29.5
6001,28.0026,29.52,29.516,29.5106,29.5
6011,28.002771,29.52,29.516,29.5106,29.5
6021,28.002942,29.52,29.516,29.5106,29.5
6031,28.003113,29.52,29.516,29.5106,29.5
6041,28.003284,29.52,29.516,29.5106,29.5
6051,28.003455,29.52,29.516,29.5106,29.5
6061,28.003626,29.52,29.516,29.5106,29.5
6071,28.003797,29.52,29.516,29.5106,29.5
6081,28.003968,29.52,29.516,29.5106,29.5
6091,28.004139,29.52,29.516,29.5106,29.5
6101,28.00431,29.52,29.516,29.5106,29.5
6111,28.004481,29.52,29.516,29.5106,29.5
6121,28.004652,29.52,29.516,29.5106,29.5
6131,28.004823,29.52,29.516,29.5106,29.5
6141,28.004994,29.42,29.416,29.4106,29.4
6151,28.005165,29.42,29.416,29.4106,29.4
6161,28.005336,29.42,29.416,29.4106,29.4
6171,28.005507,29.42,29.416,29.4106,29.4
6181,28.005678,29.52,29.516,29.5106,29.5
6191,28.005849,29.52,29.516,29.5106,29.5
6201,28.00602,29.52,29.516,29.5106,29.5
6211,28.006191,29.52,29.516,29.5106,29.5
6221,28.006362,29.52,29.516,29.5106,29.5
6231,28.006533,29.52,29.516,29.5106,29.5
6241,28.006704,29.52,29.516,29.5106,29.5
6251,28.006875,29.52,29.516,29.5106,29.5
6261,28.007046,29.52,29.516,29.5106,29.5
6271,28.007217,29.52,29.516,29.5106,29.5
6281,28.007388,29.52,29.516,29.5106,29.5
6291,28.007559,29.52,29.516,29.5106,29.5
6301,28.00773,29.52,29.516,29.5106,29.5
6311,28.007901,29.52,29.516,29.5106,29.5
6321,28.008072,29.52,29.516,29.5106,29.5
6331,28.008243,29.52,29.516,29.5106,29.5
6341,28.008414,29.52,29.516,29.5106,29.5
6351,28.008585,29.62,29.616,29.6106,29.6
6361,28.008756,29.52,29.516,29.5106,29.5
6371,28.008927,29.52,29.516,29.5106,29.5
6381,28.009098,29.52,29.516,29.5106,29.5
6391,28.009269,29.52,29.516,29.5106,29.5
6401,28.00944,29.62,29.616,29.6106,29.6
6411,28.009611,29.62,29.616,29.6106,29.6
6421,28.009782,29.52,29.516,29.5106,29.5
6431,28.009953,29.52,29.516,29.5106,29.5
6441,28.010124,29.52,29.516,29.5106,29.5
6451,28.010295,29.52,29.516,29.5106,29.5
6461,28.010466,29.52,29.516,29.5106,29.5
6471,28.010637,29.52,29.516,29.5106,29.5
6481,28.010808,29.52,29.516,29.5106,29.5
6491,28.010979,29.52,29.516,29.5106,29.5
6501,28.01115,29.52,29.516,29.5106,29.5
6511,28.011321,29.52,29.516,29.5106,29.5
6521,28.011492,29.52,29.516,29.5106,29.5
6531,28.011663,29.42,29.416,29.4106,29.4
6541,28.011834,29.52,29.516,29.5106,29.5
6551,28.012005,29.52,29.516,29.5106,29.5
6561,28.012176,29.52,29.516,29.5106,29.5
6571,28.012347,29.52,29.516,29.5106,29.5
6581,28.012518,29.52,29.516,29.5106,29.5
6591,28.012689,29.52,29.516,29.5106,29.5
6601,28.01286,29.52,29.516,29.5106,29.5
6611,28.013031,29.52,29.516,29.5106,29.5
6621,28.013202,29.52,29.516,29.5106,29.5
6631,28.013373,29.52,29.516,29.5106,29.5
6641,28.013544,29.52,29.516,29.5106,29.5
6651,28.013715,29.52,29.516,29.5106,29.5
6661,28.013886,29.52,29.516,29.5106,29.5
6671,28.014057,29.52,29.516,29.5106,29.5
6681,28.014228,29.52,29.516,29.5106,29.5
6691,28.014399,29.52,29.516,29.5106,29.5
6701,28.01457,29.52,29.516,29.5106,29.5
6711,28.014741,29.52,29.516,29.5106,29.5
6721,28.014912,29.52,29.516,29.5106,29.5
6731,28.015083,29.52,29.516,29.5106,29.5
6741,28.015254,29.52,29.516,29.5106,29.5
6751,28.015425,29.52,29.516,29.5106,29.5
6761,28.015596,29.52,29.516,29.5106,29.5
6771,28.015767,29.52,29.516,29.5106,29.5
6781,28.015938,29.52,29.516,29.5106,29.5
6791,28.016109,29.52,29.516,29.5106,29.5
6801,28.01628,29.52,29.516,29.5106,29.5
6811,28.016451,29.52,29.516,29.5106,29.5
6821,28.016622,29.52,29.516,29.5106,29.5
6831,28.016793,29.52,29.516,29.5106,29.5
6841,28.016964,29.52,29.516,29.5106,29.5
6851,28.017135,29.52,29.516,29.5106,29.5
6861,28.017306,29.52,29.516,29.5106,29.5
6871,28.017477,29.52,29.516,29.5106,29.5
6881,28.017648,29.52,29.516,29.5106,29.5
6891,28.017819,29.52,29.516,29.5106,29.5
6901,28.01799,29.42,29.416,29.4106,29.4
6911,28.018161,29.52,29.516,29.5106,29.5
6921,28.018332,29.52,29.516,29.5106,29.5
6931,28.018503,29.52,29.516,29.5106,29.5
6941,28.018674,29.52,29.516,29.5106,29.5
6951,28.018845,29.52,29.516,29.5106,29.5
6961,28.019016,29.52,29.516,29.5106,29.5
6971,28.019187,29.52,29.516,29.5106,29.5
6981,28.019358,29.52,29.516,29.5106,29.5
6991,28.019529,29.52,29.516,29.5106,29.5
7001,28.0197,29.52,29.516,29.5106,29.5
7011,28.019871,29.52,29.516,29.5106,29.5
7021,28.020042,29.52,29.516,29.5106,29.5
7031,28.020213,29.52,29.516,29.5106,29.5
7041,28.020384,29.52,29.516,29.5106,29.5
7051,28.020555,29.52,29.516,29.5106,29.5
7061,28.020726,29.52,29.516,29.5106,29.5
7071,28.020897,29.52,29.516,29.5106,29.5
7081,28.021068,29.52,29.516,29.5106,29.5
7091,28.021239,29.52,29.516,29.5106,29.5
7101,28.02141,29.52,29.516,29.5106,29.5
7111,28.021581,29.52,29.516,29.5106,29.5
7121,28.021752,29.52,29.516,29.5106,29.5
7131,28.021923,29.52,29.516,29.5106,29.5
7141,28.022094,29.52,29.516,29.5106,29.5
7151,28.022265,29.52,29.516,29.5106,29.5
7161,28.022436,29.42,29.416,29.4106,29.4
7171,28.022607,29.52,29.516,29.5106,29.5
7181,28.022778,29.52,29.516,29.5106,29.5
7191,28.022949,29.52,29.516,29.5106,29.5
7201,28.02312,29.52,29.516,29.5106,29.5
7211,28.023291,29.52,29.516,29.5106,29.5
7221,28.023462,29.52,29.516,29.5106,29.5
7231,28.023633,29.52,29.516,29.5106,29.5
7241,28.023804,29.52,29.516,29.5106,29.5
7251,28.023975,29.52,29.516,29.5106,29.5
7261,28.024146,29.52,29.516,29.5106,29.5
7271,28.024317,29.52,29.516,29.5106,29.5
7281,28.024488,29.52,29.516,29.5106,29.5
7291,28.024659,29.52,29.516,29.5106,29.5
7301,28.02483,29.52,29.516,29.5106,29.5
7311,28.025001,29.52,29.516,29.5106,29.5
7321,28.025172,29.52,29.516,29.5106,29.5
7331,28.025343,29.52,29.516,29.5106,29.5
7341,28.025514,29.52,29.516,29.5106,29.5
7351,28.025685,29.52,29.516,29.5106,29.5
7361,28.025856,29.42,29.416,29.4106,29.4
7371,28.026027,29.52,29.516,29.5106,29.5
7381,28.026198,29.52,29.516,29.5106,29.5
7391,28.026369,29.52,29.516,29.5106,29.5
7401,28.02654,29.52,29.516,29.5106,29.5
7411,28.026711,29.52,29.516,29.5106,29.5
7421,28.026882,29.52,29.516,29.5106,29.5
7431,28.027053,29.52,29.516,29.5106,29.5
7441,28.027224,29.52,29.516,29.5106,29.5
7451,28.027395,29.52,29.516,29.5106,29.5
7461,28.027566,29.52,29.516,29.5106,29.5
7471,28.027737,29.52,29.516,29.5106,29.5
7481,28.027908,29.52,29.516,29.5106,29.5
7491,28.028079,29.52,29.516,29.5106,29.5
7501,28.02825,29.52,29.516,29.5106,29.5
7511,28.028421,29.52,29.516,29.5106,29.5
7521,28.028592,29.52,29.516,29.5106,29.5
7531,28.028763,29.52,29.516,29.5106,29.5
7541,28.028934,29.52,29.516,29.5106,29.5
7551,28.029105,29.52,29.516,29.5106,29.5
7561,28.029276,29.52,29.516,29.5106,29.5
7571,28.029447,29.52,29.516,29.5106,29.5
7581,28.029618,29.52,29.516,29.5106,29.5
7591,28.029789,29.52,29.516,29.5106,29.5
7601,28.02996,29.52,29.516,29.5106,29.5
7611,28.030131,29.52,29.516,29.5106,29.5
7621,28.030302,29.52,29.516,29.5106,29.5
7631,28.030473,29.52,29.516,29.5106,29.5
7641,28.030644,29.52,29.516,29.5106,29.5
7651,28.030815,29.52,29.516,29.5106,29.5
7661,28.030986,29.52,29.516,29.5106,29.5
7671,28.031157,29.52,29.516,29.5106,29.5
7681,28.031328,29.52,29.516,29.5106,29.5
7691,28.031499,29.52,29.516,29.5106,29.5
7701,28.03167,29.52,29.516,29.5106,29.5
7711,28.031841,29.52,29.516,29.5106,29.5
7721,28.032012,29.52,29.516,29.5106,29.5
7731,28.032183,29.52,29.516,29.5106,29.5
7741,28.032354,29.62,29.616,29.6106,29.6
7751,28.032525,29.52,29.516,29.5106,29.5
7761,28.032696,29.52,29.516,29.5106,29.5
7771,28.032867,29.52,29.516,29.5106,29.5
7781,28.033038,29.52,29.516,29.5106,29.5
7791,28.033209,29.52,29.516,29.5106,29.5
7801,28.03338,29.52,29.516,29.5106,29.5
7811,28.033551,29.52,29.516,29.5106,29.5
7821,28.033722,29.52,29.516,29.5106,29.5
7831,28.033893,29.52,29.516,29.5106,29.5
7841,28.034064,29.52,29.516,29.5106,29.5
7851,28.034235,29.52,29.516,29.5106,29.5
7861,28.034406,29.62,29.616,29.6106,29.6
7871,28.034577,29.52,29.516,29.5106,29.5
7881,28.034748,29.52,29.516,29.5106,29.5
7891,28.034919,29.62,29.616,29.6106,29.6
7901,28.03509,29.62,29.616,29.6106,29.6
7911,28.035261,29.52,29.516,29.5106,29.5
7921,28.035432,29.52,29.516,29.5106,29.5
7931,28.035603,29.62,29.616,29.6106,29.6
7941,28.035774,29.52,29.516,29.5106,29.5
7951,28.035945,29.52,29.516,29.5106,29.5
7961,28.036116,29.52,29.516,29.5106,29.5
7971,28.036287,29.52,29.516,29.5106,29.5
7981,28.036458,29.52,29.516,29.5106,29.5
7991,28.036629,29.52,29.516,29.5106,29.5
8001,28.0368,29.52,29.516,29.5106,29.5
8011,28.036971,29.52,29.516,29.5106,29.5
8021,28.037142,29.52,29.516,29.5106,29.5
8031,28.037313,29.52,29.516,29.5106,29.5
8041,28.037484,29.52,29.516,29.5106,29.5
8051,28.037655,29.62,29.616,29.6106,29.6
8061,28.037826,29.52,29.516,29.5106,29.5
8071,28.037997,29.52,29.516,29.5106,29.5
8081,28.038168,29.52,29.516,29.5106,29.5
8091,28.038339,29.52,29.516,29.5106,29.5
8101,28.03851,29.52,29.516,29.5106,29.5
8111,28.038681,29.52,29.516,29.5106,29.5
8121,28.038852,29.52,29.516,29.5106,29.5
8131,28.039023,29.52,29.516,29.5106,29.5
8141,28.039194,29.52,29.516,29.5106,29.5
8151,28.039365,29.52,29.516,29.5106,29.5
8161,28.039536,29.52,29.516,29.5106,29.5
8171,28.039707,29.52,29.516,29.5106,29.5
8181,28.039878,29.52,29.516,29.5106,29.5
8191,28.040049,29.52,29.516,29.5106,29.5
8201,28.04022,29.52,29.516,29.5106,29.5
8211,28.040391,29.52,29.516,29.5106,29.5
8221,28.040562,29.52,29.516,29.5106,29.5
8231,28.040733,29.62,29.616,29.6106,29.6
8241,28.040904,29.62,29.616,29.6106,29.6
8251,28.041075,29.52,29.516,29.5106,29.5
8261,28.041246,29.52,29.516,29.5106,29.5
8271,28.041417,29.52,29.516,29.5106,29.5
8281,28.041588,29.52,29.516,29.5106,29.5
8291,28.041759,29.52,29.516,29.5106,29.5
8301,28.04193,29.52,29.516,29.5106,29.5
8311,28.042101,29.52,29.516,29.5106,29.5
8321,28.042272,29.52,29.516,29.5106,29.5
8331,28.042443,29.52,29.516,29.5106,29.5
8341,28.042614,29.52,29.516,29.5106,29.5
8351,28.042785,29.52,29.516,29.5106,29.5
8361,28.042956,29.52,29.516,29.5106,29.5
8371,28.043127,29.52,29.516,29.5106,29.5
8381,28.043298,29.52,29.516,29.5106,29.5
8391,28.043469,29.52,29.516,29.5106,29.5
8401,28.04364,29.52,29.516,29.5106,29.5
8411,28.043811,29.62,29.616,29.6106,29.6
8421,28.043982,29.62,29.616,29.6106,29.6
8431,28.044153,29.52,29.516,29.5106,29.5
8441,28.044324,29.52,29.516,29.5106,29.5
8451,28.044495,29.52,29.516,29.5106,29.5
8461,28.044666,29.52,29.516,29.5106,29.5
8471,28.044837,29.52,29.516,29.5106,29.5
8481,28.045008,29.52,29.516,29.5106,29.5
8491,28.045179,29.52,29.516,29.5106,29.5
8501,28.04535,29.52,29.516,29.5106,29.5
8511,28.045521,29.52,29.516,29.5106,29.5
8521,28.045692,29.52,29.516,29.5106,29.5
8531,28.045863,29.62,29.616,29.6106,29.6
8541,28.046034,29.62,29.616,29.6106,29.6
8551,28.046205,29.62,29.616,29.6106,29.6
8561,28.046376,29.62,29.616,29.6106,29.6
8571,28.046547,29.62,29.616,29.6106,29.6
8581,28.046718,29.62,29.616,29.6106,29.6
8591,28.046889,29.52,29.516,29.5106,29.5
8601,28.04706,29.52,29.516,29.5106,29.5
8611,28.047231,29.52,29.516,29.5106,29.5
8621,28.047402,29.62,29.616,29.6106,29.6
8631,28.047573,29.62,29.616,29.6106,29.6
8641,28.047744,29.62,29.616,29.6106,29.6
8651,28.047915,29.52,29.516,29.5106,29.5
8661,28.048086,29.62,29.616,29.6106,29.6
8671,28.048257,29.62,29.616,29.6106,29.6
8681,28.048428,29.62,29.616,29.6106,29.6
8691,28.048599,29.62,29.616,29.6106,29.6
8701,28.04877,29.62,29.616,29.6106,29.6
8711,28.048941,29.62,29.616,29.6106,29.6
8721,28.049112,29.62,29.616,29.6106,29.6
8731,28.049283,29.52,29.516,29.5106,29.5
8741,28.049454,29.62,29.616,29.6106,29.6
8751,28.049625,29.62,29.616,29.6106,29.6
8761,28.049796,29.62,29.616,29.6106,29.6
8771,28.049967,29.62,29.616,29.6106,29.6
8781,28.050138,29.62,29.616,29.6106,29.6
8791,28.050309,29.62,29.616,29.6106,29.6
8801,28.05048,29.52,29.516,29.5106,29.5
8811,28.050651,29.52,29.516,29.5106,29.5
8821,28.050822,29.52,29.516,29.5106,29.5
8831,28.050993,29.52,29.516,29.5106,29.5
8841,28.051164,29.62,29.616,29.6106,29.6
8851,28.051335,29.62,29.616,29.6106,29.6
8861,28.051506,29.62,29.616,29.6106,29.6
8871,28.051677,29.52,29.516,29.5106,29.5
8881,28.051848,29.52,29.516,29.5106,29.5
8891,28.052019,29.52,29.516,29.5106,29.5
8901,28.05219,29.52,29.516,29.5106,29.5
8911,28.052361,29.52,29.516,29.5106,29.5
8921,28.052532,29.52,29.516,29.5106,29.5
8931,28.052703,29.62,29.616,29.6106,29.6
8941,28.052874,29.62,29.616,29.6106,29.6
8951,28.053045,29.62,29.616,29.6106,29.6
8961,28.053216,29.62,29.616,29.6106,29.6
8971,28.053387,29.52,29.516,29.5106,29.5
8981,28.053558,29.52,29.516,29.5106,29.5
8991,28.053729,29.52,29.516,29.5106,29.5
9001,28.0539,29.62,29.616,29.6106,29.6
9011,28.054071,29.62,29.616,29.6106,29.6
9021,28.054242,29.52,29.516,29.5106,29.5
9031,28.054413,29.52,29.516,29.5106,29.5
9041,28.054584,29.52,29.516,29.5106,29.5
9051,28.054755,29.52,29.516,29.5106,29.5
9061,28.054926,29.52,29.516,29.5106,29.5
9071,28.055097,29.52,29.516,29.5106,29.5
9081,28.055268,29.52,29.516,29.5106,29.5
9091,28.055439,29.52,29.516,29.5106,29.5
9101,28.05561,29.52,29.516,29.5106,29.5
9111,28.055781,29.52,29.516,29.5106,29.5
9121,28.055952,29.52,29.516,29.5106,29.5
9131,28.056123,29.52,29.516,29.5106,29.5
9141,28.056294,29.52,29.516,29.5106,29.5
9151,28.056465,29.62,29.616,29.6106,29.6
9161,28.056636,29.52,29.516,29.5106,29.5
9171,28.056807,29.52,29.516,29.5106,29.5
9181,28.056978,29.52,29.516,29.5106,29.5
9191,28.057149,29.52,29.516,29.5106,29.5
9201,28.05732,29.52,29.516,29.5106,29.5
9211,28.057491,29.52,29.516,29.5106,29.5
9221,28.057662,29.52,29.516,29.5106,29.5
9231,28.057833,29.52,29.516,29.5106,29.5
9241,28.058004,29.52,29.516,29.5106,29.5
9251,28.058175,29.52,29.516,29.5106,29.5
9261,28.058346,29.62,29.616,29.6106,29.6
9271,28.058517,29.62,29.616,29.6106,29.6
9281,28.058688,29.62,29.616,29.6106,29.6
9291,28.058859,29.62,29.616,29.6106,29.6
9301,28.05903,29.62,29.616,29.6106,29.6
9311,28.059201,29.62,29.616,29.6106,29.6
9321,28.059372,29.62,29.616,29.6106,29.6
9331,28.059543,29.62,29.616,29.6106,29.6
9341,28.059714,29.62,29.616,29.6106,29.6
9351,28.059885,29.52,29.516,29.5106,29.5
9361,28.060056,29.52,29.516,29.5106,29.5
9371,28.060227,29.52,29.516,29.5106,29.5
9381,28.060398,29.52,29.516,29.5106,29.5
9391,28.060569,29.52,29.516,29.5106,29.5
9401,28.06074,29.52,29.516,29.5106,29.5
9411,28.060911,29.62,29.616,29.6106,29.6
9421,28.061082,29.52,29.516,29.5106,29.5
9431,28.061253,29.52,29.516,29.5106,29.5
9441,28.061424,29.52,29.516,29.5106,29.5
9451,28.061595,29.52,29.516,29.5106,29.5
9461,28.061766,29.52,29.516,29.5106,29.5
9471,28.061937,29.52,29.516,29.5106,29.5
9481,28.062108,29.52,29.516,29.5106,29.5
9491,28.062279,29.52,29.516,29.5106,29.5
9501,28.06245,29.62,29.616,29.6106,29.6
9511,28.062621,29.52,29.516,29.5106,29.5
9521,28.062792,29.52,29.516,29.5106,29.5
9531,28.062963,29.52,29.516,29.5106,29.5
9541,28.063134,29.52,29.516,29.5106,29.5
9551,28.063305,29.52,29.516,29.5106,29.5
9561,28.063476,29.52,29.516,29.5106,29.5
9571,28.063647,29.52,29.516,29.5106,29.5
9581,28.063818,29.52,29.516,29.5106,29.5
9591,28.063989,29.52,29.516,29.5106,29.5
9601,28.06416,29.52,29.516,29.5106,29.5
9611,28.064331,29.52,29.516,29.5106,29.5
9621,28.064502,29.52,29.516,29.5106,29.5
9631,28.064673,29.52,29.516,29.5106,29.5
9641,28.064844,29.52,29.516,29.5106,29.5
9651,28.065015,29.52,29.516,29.5106,29.5
9661,28.065186,29.52,29.516,29.5106,29.5
9671,28.065357,29.52,29.516,29.5106,29.5
9681,28.065528,29.52,29.516,29.5106,29.5
9691,28.065699,29.52,29.516,29.5106,29.5
9701,28.06587,29.52,29.516,29.5106,29.5
9711,28.066041,29.52,29.516,29.5106,29.5
9721,28.066212,29.52,29.516,29.5106,29.5
9731,28.066383,29.52,29.516,29.5106,29.5
9741,28.066554,29.52,29.516,29.5106,29.5
9751,28.066725,29.52,29.516,29.5106,29.5
9761,28.066896,29.52,29.516,29.5106,29.5
9771,28.067067,29.52,29.516,29.5106,29.5
9781,28.067238,29.52,29.516,29.5106,29.5
9791,28.067409,29.52,29.516,29.5106,29.5
9801,28.06758,29.62,29.616,29.6106,29.6
9811,28.067751,29.52,29.516,29.5106,29.5
9821,28.067922,29.52,29.516,29.5106,29.5
9831,28.068093,29.52,29.516,29.5106,29.5
9841,28.068264,29.52,29.516,29.5106,29.5
9851,28.068435,29.52,29.516,29.5106,29.5
9861,28.068606,29.52,29.516,29.5106,29.5
9871,28.068777,29.52,29.516,29.5106,29.5
9881,28.068948,29.52,29.516,29.5106,29.5
9891,28.069119,29.52,29.516,29.5106,29.5
9901,28.06929,29.52,29.516,29.5106,29.5
9911,28.069461,29.52,29.516,29.5106,29.5
9921,28.069632,29.52,29.516,29.5106,29.5
9931,28.069803,29.52,29.516,29.5106,29.5
9941,28.069974,29.52,29.516,29.5106,29.5
9951,28.070145,29.62,29.616,29.6106,29.6
9961,28.070316,29.62,29.616,29.6106,29.6
9971,28.070487,29.52,29.516,29.5106,29.5
9981,28.070658,29.52,29.516,29.5106,29.5
9991,28.070829,29.52,29.516,29.5106,29.5
10001,28.071,29.52,29.516,29.5106,29.5
10011,28.071171,29.52,29.516,29.5106,29.5
10021,28.071342,29.52,29.516,29.5106,29.5
10031,28.071513,29.52,29.516,29.5106,29.5
10041,28.071684,29.52,29.516,29.5106,29.5
10051,28.071855,29.52,29.516,29.5106,29.5
10061,28.072026,29.52,29.516,29.5106,29.5
10071,28.072197,29.52,29.516,29.5106,29.5
10081,28.072368,29.52,29.516,29.5106,29.5
10091,28.072539,29.52,29.516,29.5106,29.5
10101,28.07271,29.52,29.516,29.5106,29.5
10111,28.072881,29.52,29.516,29.5106,29.5
10121,28.073052,29.52,29.516,29.5106,29.5
10131,28.073223,29.52,29.516,29.5106,29.5
10141,28.073394,29.52,29.516,29.5106,29.5
10151,28.073565,29.52,29.516,29.5106,29.5
10161,28.073736,29.52,29.516,29.5106,29.5
10171,28.073907,29.52,29.516,29.5106,29.5
10181,28.074078,29.52,29.516,29.5106,29.5
10191,28.074249,29.52,29.516,29.5106,29.5
10201,28.07442,29.52,29.516,29.5106,29.5
10211,28.074591,29.52,29.516,29.5106,29.5
10221,28.074762,29.52,29.516,29.5106,29.5
10231,28.074933,29.52,29.516,29.5106,29.5
10241,28.075104,29.52,29.516,29.5106,29.5
10251,28.075275,29.52,29.516,29.5106,29.5
10261,28.075446,29.52,29.516,29.5106,29.5
10271,28.075617,29.52,29.516,29.5106,29.5
10281,28.075788,29.52,29.516,29.5106,29.5
10291,28.075959,29.52,29.516,29.5106,29.5
10301,28.07613,29.62,29.616,29.6106,29.6
10311,28.076301,29.52,29.516,29.5106,29.5
10321,28.076472,29.52,29.516,29.5106,29.5
10331,28.076643,29.52,29.516,29.5106,29.5
10341,28.076814,29.52,29.516,29.5106,29.5
10351,28.076985,29.52,29.516,29.5106,29.5
10361,28.077156,29.52,29.516,29.5106,29.5
10371,28.077327,29.52,29.516,29.5106,29.5
10381,28.077498,29.52,29.516,29.5106,29.5
10391,28.077669,29.52,29.516,29.5106,29.5
10401,28.07784,29.52,29.516,29.5106,29.5
10411,28.078011,29.52,29.516,29.5106,29.5
10421,28.078182,29.52,29.516,29.5106,29.5
10431,28.078353,29.52,29.516,29.5106,29.5
10441,28.078524,29.52,29.516,29.5106,29.5
10451,28.078695,29.52,29.516,29.5106,29.5
10461,28.078866,29.52,29.516,29.5106,29.5
10471,28.079037,29.52,29.516,29.5106,29.5
10481,28.079208,29.52,29.516,29.5106,29.5
10491,28.079379,29.52,29.516,29.5106,29.5
10501,28.07955,29.52,29.516,29.5106,29.5
10511,28.079721,29.52,29.516,29.5106,29.5
10521,28.079892,29.52,29.516,29.5106,29.5
10531,28.080063,29.52,29.516,29.5106,29.5
10541,28.080234,29.52,29.516,29.5106,29.5
10551,28.080405,29.62,29.616,29.6106,29.6
10561,28.080576,29.62,29.616,29.6106,29.6
10571,28.080747,29.62,29.616,29.6106,29.6
10581,28.080918,29.52,29.516,29.5106,29.5
10591,28.081089,29.52,29.516,29.5106,29.5
10601,28.08126,29.52,29.516,29.5106,29.5
10611,28.081431,29.52,29.516,29.5106,29.5
10621,28.081602,29.52,29.516,29.5106,29.5
10631,28.081773,29.52,29.516,29.5106,29.5
10641,28.081944,29.52,29.516,29.5106,29.5
10651,28.082115,29.62,29.616,29.6106,29.6
10661,28.082286,29.62,29.616,29.6106,29.6
10671,28.082457,29.62,29.616,29.6106,29.6
10681,28.082628,29.62,29.616,29.6106,29.6
10691,28.082799,29.62,29.616,29.6106,29.6
10701,28.08297,29.62,29.616,29.6106,29.6
10711,28.083141,29.52,29.516,29.5106,29.5
